,Country,Distance,Food Type,Monument,Price,Rating,Review Count
1267,US,3411.1604447405375,Latin American,Ponte Vecchio,2,3.0,148
1269,US,2660.173526782162,Steakhouses,Ponte Vecchio,2,3.5,107
1393,US,4136.797910315589,American (Traditional),Bryce Canyon National Park,2,3.5,163
1421,US,1333.7507089035198,Shanghainese,"Freedom Tower, Ground Zero",2,4.0,4984
1422,US,2421.925767960016,Delis,"Freedom Tower, Ground Zero",2,4.0,8695
1423,US,2811.054563831648,Ramen,"Freedom Tower, Ground Zero",2,4.0,9239
1425,US,1214.4719223902798,Burgers,"Freedom Tower, Ground Zero",1,4.5,1316
1426,US,532.279932304788,American (New),"Freedom Tower, Ground Zero",3,4.0,817
1427,US,580.3184971458179,Middle Eastern,"Freedom Tower, Ground Zero",2,4.5,583
1428,US,929.314391573378,Seafood,"Freedom Tower, Ground Zero",2,4.5,915
1429,US,1069.2776992152678,Cocktail Bars,"Freedom Tower, Ground Zero",2,4.0,1214
1430,US,2126.7542429122936,Donuts,"Freedom Tower, Ground Zero",2,4.5,2970
1432,US,752.569633359284,Korean,"Freedom Tower, Ground Zero",4,4.5,463
1433,US,438.054940368914,Bakeries,"Freedom Tower, Ground Zero",2,4.0,713
1434,US,839.96246731718,Italian,"Freedom Tower, Ground Zero",3,4.0,1416
1435,US,543.4987116120119,Italian,"Freedom Tower, Ground Zero",2,4.5,450
1436,US,1786.6084495201442,Pizza,"Freedom Tower, Ground Zero",2,4.0,5365
1437,US,306.71933568822,Burgers,"Freedom Tower, Ground Zero",2,4.0,844
1438,US,1222.992335803564,Shanghainese,"Freedom Tower, Ground Zero",2,4.0,1272
1439,US,1221.705191465188,Whiskey Bars,"Freedom Tower, Ground Zero",2,4.5,688
1440,US,973.084157441506,Pizza,"Freedom Tower, Ground Zero",2,4.0,1342
1461,US,932.2608349752419,Cajun/Creole,Gateway Arch,2,4.5,1174
1462,US,1121.629717064312,Creperies,Gateway Arch,2,4.0,1326
1463,US,1087.220642866308,Latin American,Gateway Arch,2,4.0,772
1464,US,1033.606676505928,American (New),Gateway Arch,2,4.0,572
1465,US,965.0405592834219,Burgers,Gateway Arch,2,3.5,1198
1466,US,768.1571762763119,Barbeque,Gateway Arch,2,4.5,438
1467,US,849.123522291512,Pizza,Gateway Arch,2,4.5,263
1469,US,547.393011695158,American (New),Gateway Arch,2,4.0,462
1471,US,753.776729447928,Pizza,Gateway Arch,2,4.0,371
1473,US,408.10905925361993,Italian,Gateway Arch,4,4.5,157
1474,US,1526.745532343264,Mediterranean,Gateway Arch,1,4.5,185
1475,US,1665.7572213106878,American (New),Gateway Arch,3,4.5,236
1476,US,2367.021511645296,Breweries,Gateway Arch,2,4.0,560
1477,US,577.903244896272,Sushi Bars,Gateway Arch,2,3.5,234
1478,US,2565.219109377054,Lounges,Gateway Arch,2,4.0,474
1479,US,2509.486016569158,American (New),Gateway Arch,3,4.0,425
1480,US,1071.51045214788,Delis,Gateway Arch,1,4.5,141
1481,US,2080.532892012912,Sandwiches,Moulin Rouge,1,4.5,232
1483,US,2664.511312528174,Gastropubs,Moulin Rouge,2,4.0,271
1484,US,3269.256961856168,Seafood,Moulin Rouge,1,5.0,125
1495,US,2840.655312327902,American (Traditional),Moulin Rouge,2,3.5,102
1667,US,69.646200335934,Burgers,Alhambra,2,4.0,2062
1668,US,100.184873149792,Korean,Alhambra,2,4.0,2315
1669,US,721.436709175482,Ramen,Alhambra,2,4.5,1898
1670,US,132.089613623098,Pubs,Alhambra,2,4.0,1593
1671,US,1938.289736839188,Pizza,Alhambra,1,4.0,3317
1672,US,78.51483066836799,Indonesian,Alhambra,1,4.0,632
1673,US,450.47590776058394,Hot Dogs,Alhambra,1,4.0,974
1674,US,1635.3875489917118,Vietnamese,Alhambra,1,4.0,2238
1675,US,237.41850631458001,Tea Rooms,Alhambra,1,4.0,820
1676,US,2010.3171699082757,Seafood,Alhambra,2,4.0,2447
1677,US,1929.3910873267998,Sandwiches,Alhambra,1,4.5,1413
1678,US,45.085114050937996,Sushi Bars,Alhambra,2,4.0,1147
1679,US,70.46378174888599,Seafood,Alhambra,2,3.5,1170
1680,US,720.118784922134,Ramen,Alhambra,1,4.0,1183
1681,US,185.557263618698,Coffee & Tea,Alhambra,1,4.0,480
1682,US,1999.167360476092,Korean,Alhambra,2,4.5,1242
1683,US,81.38556798075399,Seafood,Alhambra,2,4.0,636
1684,US,1684.8511150401878,Tea Rooms,Alhambra,1,4.0,1573
1685,US,1865.402531738774,Desserts,Alhambra,1,4.0,883
1686,US,104.798756783402,Cafes,Alhambra,2,4.0,277
1864,US,608.0886905936919,Mediterranean,Hollywood Walk of Fame,3,4.0,1664
1865,US,2035.2388453964738,Seafood,Hollywood Walk of Fame,4,4.5,2342
1866,US,813.394650729334,Performing Arts,Hollywood Walk of Fame,3,4.0,2066
1867,US,1111.006822285264,Breakfast & Brunch,Hollywood Walk of Fame,2,4.0,3277
1868,US,2663.7579082148077,Breakfast & Brunch,Hollywood Walk of Fame,2,4.0,5051
1869,US,470.974691902088,Burgers,Hollywood Walk of Fame,2,4.0,1791
1870,US,2533.660307963062,American (New),Hollywood Walk of Fame,2,4.0,4173
1871,US,158.49476407830198,Steakhouses,Hollywood Walk of Fame,3,4.0,1182
1872,US,475.39829972695,Coffee & Tea,Hollywood Walk of Fame,1,4.5,476
1873,US,2104.777564512102,Pizza,Hollywood Walk of Fame,2,4.0,3786
1874,US,391.55953367345995,Music Venues,Hollywood Walk of Fame,2,4.5,552
1875,US,432.76825718144204,Dance Clubs,Hollywood Walk of Fame,2,4.0,1096
1876,US,1462.077338632914,Thai,Hollywood Walk of Fame,1,4.5,1241
1877,US,895.444945331708,Japanese,Hollywood Walk of Fame,3,3.5,2867
