,Country,Distance,Food Type,Monument,Price,Rank of Distance,Rating,Review Count
367,US,4054.542250292138,German,Golden Gate Bridge,2,32,4.5,373
368,US,3386.404663194309,Landmarks & Historical Buildings,Golden Gate Bridge,n/a,18,4.5,147
369,US,1452.9375447000891,Coffee & Tea,Golden Gate Bridge,2,7,4.0,226
370,US,4392.220872697803,American (Traditional),Golden Gate Bridge,2,49,4.0,927
371,US,3923.7633409611753,American (New),Golden Gate Bridge,3,24,3.5,771
372,US,3788.06481978213,Seafood,Golden Gate Bridge,3,22,4.0,677
373,US,1120.7478347671897,Public Art,Golden Gate Bridge,n/a,4,4.5,34
374,US,4306.583429967069,Coffee & Tea,Golden Gate Bridge,1,47,4.0,687
375,US,4097.206255319763,Italian,Golden Gate Bridge,3,35,3.5,873
376,US,4265.49740003407,Italian,Golden Gate Bridge,3,44,4.0,621
377,US,1971.7305563681118,Parks,Golden Gate Bridge,n/a,9,4.5,56
378,US,4053.481418058601,Vegetarian,Golden Gate Bridge,2,31,4.0,303
379,US,3703.782734841593,Parks,Golden Gate Bridge,n/a,19,4.5,187
380,US,3971.1459195482685,Ice Cream & Frozen Yogurt,Golden Gate Bridge,1,26,3.5,604
381,US,4019.3815071387476,Coffee & Tea,Golden Gate Bridge,1,28,4.0,291
382,US,4238.188596823951,Italian,Golden Gate Bridge,2,42,4.0,503
383,US,4059.1636490583696,Mexican,Golden Gate Bridge,2,33,3.5,667
384,US,4248.734657957663,Bars,Golden Gate Bridge,1,43,4.0,372
385,US,1971.7305563681118,Bars,Golden Gate Bridge,3,8,3.5,210
386,US,4100.546257146483,Sushi Bars,Golden Gate Bridge,2,36,4.0,370
387,US,1392.897105601996,Hot Dogs,Golden Gate Bridge,1,6,4.0,78
388,US,2772.5914871182595,Spanish,Golden Gate Bridge,3,12,3.5,307
389,US,3745.1473054592284,Seafood,Golden Gate Bridge,2,20,3.5,711
390,US,4093.5246730974163,Coffee & Tea,Golden Gate Bridge,1,34,4.5,131
391,US,3781.6078393243956,Coffee & Tea,Golden Gate Bridge,2,21,4.0,279
392,US,4225.753140471489,Pubs,Golden Gate Bridge,2,39,4.0,288
393,US,2859.4979544501934,Landmarks & Historical Buildings,Golden Gate Bridge,n/a,13,4.5,48
394,US,3867.545060893517,Delis,Golden Gate Bridge,2,23,4.0,169
395,US,3984.011479494603,Delis,Golden Gate Bridge,2,27,4.0,291
396,US,4301.790968663339,Japanese,Golden Gate Bridge,2,46,4.0,246
397,US,4212.389018110088,Szechuan,Golden Gate Bridge,2,38,3.5,432
398,US,3118.457279040903,Italian,Golden Gate Bridge,2,15,3.5,218
399,US,3192.2083478847835,Breakfast & Brunch,Golden Gate Bridge,2,17,4.0,104
400,FR,0.2888783247637955,Churches,Notre Dame Cathedral,n/a,1,4.5,766
401,FR,839.3941117770642,Kosher,Notre Dame Cathedral,1,35,4.5,1384
402,FR,817.9877254776779,Tapas Bars,Notre Dame Cathedral,2,31,4.5,503
403,FR,494.10240370455875,Bistros,Notre Dame Cathedral,3,13,4.5,293
404,FR,405.73456532568474,Landmarks & Historical Buildings,Notre Dame Cathedral,n/a,10,4.5,194
405,FR,1325.5677113167321,French,Notre Dame Cathedral,2,46,4.5,574
406,FR,1196.5585594043794,Parks,Notre Dame Cathedral,n/a,41,4.5,343
407,FR,609.9079980760539,Bistros,Notre Dame Cathedral,2,18,4.5,196
408,FR,797.8428035299223,Brasseries,Notre Dame Cathedral,3,27,4.5,207
409,FR,810.8988322000724,Creperies,Notre Dame Cathedral,1,30,4.5,138
410,FR,608.0233922671434,Lebanese,Notre Dame Cathedral,1,17,4.5,136
411,FR,823.2975945183745,Brasseries,Notre Dame Cathedral,3,33,4.0,371
412,FR,378.6022969010423,Bistros,Notre Dame Cathedral,3,9,4.5,114
413,FR,1045.888455277411,Bistros,Notre Dame Cathedral,2,39,4.5,252
414,FR,460.8076921183236,Cafes,Notre Dame Cathedral,2,12,4.0,168
415,FR,193.54288502282884,French,Notre Dame Cathedral,3,3,4.5,107
416,FR,679.3302614606696,Modern European,Notre Dame Cathedral,4,20,4.0,182
417,FR,376.7443175665253,Basque,Notre Dame Cathedral,2,8,4.0,185
418,FR,779.8060041967989,French,Notre Dame Cathedral,3,26,4.5,148
419,FR,573.2425216342499,Breakfast & Brunch,Notre Dame Cathedral,2,15,4.0,252
420,FR,903.0438203254371,Fondue,Notre Dame Cathedral,2,37,4.5,201
421,FR,809.0794399579376,Kosher,Notre Dame Cathedral,2,29,4.5,117
422,FR,877.3226068284642,Creperies,Notre Dame Cathedral,2,36,4.5,162
423,FR,738.8937059878463,French,Notre Dame Cathedral,3,24,4.5,68
424,FR,1330.126938027498,French,Notre Dame Cathedral,2,47,4.0,418
425,FR,617.9926506052045,Coffee & Tea,Notre Dame Cathedral,2,19,4.5,118
426,FR,561.1449405976751,French,Notre Dame Cathedral,3,14,4.0,199
427,FR,1216.9324010872026,Creperies,Notre Dame Cathedral,2,42,4.0,346
428,FR,740.2759587132568,French,Notre Dame Cathedral,2,25,4.0,256
429,FR,1105.4276270548178,Wine Bars,Notre Dame Cathedral,3,40,4.5,208
430,FR,828.6291143104074,Wine Bars,Notre Dame Cathedral,2,34,4.0,219
431,FR,1252.2320578484098,Breakfast & Brunch,Notre Dame Cathedral,3,43,4.5,226
432,FR,1760.273407777735,Japanese,Notre Dame Cathedral,2,50,4.5,247
433,FR,973.7034269492088,French,Notre Dame Cathedral,3,38,4.0,267
434,FR,719.6793695341488,Museums,Notre Dame Cathedral,3,22,4.0,157
435,FR,1668.9589810797877,French,Notre Dame Cathedral,4,49,4.0,336
436,FR,145.7563803869199,Coffee & Tea,Notre Dame Cathedral,2,2,5.0,36
437,FR,687.9215088530144,Tapas Bars,Notre Dame Cathedral,2,21,3.5,334
438,FR,1365.2350251154069,Breakfast & Brunch,Notre Dame Cathedral,2,48,4.0,287
439,FR,264.81413442392846,French,Notre Dame Cathedral,2,6,4.0,119
440,FR,1258.5923864607182,French,Notre Dame Cathedral,3,44,4.0,313
441,FR,437.7663541471873,Wine Bars,Notre Dame Cathedral,2,11,4.5,92
442,FR,820.1007082329703,French,Notre Dame Cathedral,3,32,4.5,117
443,FR,585.8946970671283,Beer Bar,Notre Dame Cathedral,2,16,4.5,51
444,FR,339.9980614985932,Landmarks & Historical Buildings,Notre Dame Cathedral,n/a,7,4.5,61
445,FR,246.24221753429225,Lebanese,Notre Dame Cathedral,2,5,4.5,55
446,FR,720.2227605656414,Bars,Notre Dame Cathedral,2,23,4.0,108
447,FR,214.4767541993826,French,Notre Dame Cathedral,3,4,4.0,103
448,FR,1322.106932312566,Breakfast & Brunch,Notre Dame Cathedral,2,45,4.0,214
449,FR,801.4185714564227,Landmarks & Historical Buildings,Notre Dame Cathedral,n/a,28,4.0,113
450,JP,6.862211156261278,Landmarks & Historical Buildings,Tokyo Tower,n/a,1,4.0,126
451,JP,2257.7844688890996,Sushi Bars,Tokyo Tower,2,41,4.5,299
452,JP,112.74467916641007,Kaiseki,Tokyo Tower,3,2,5.0,35
453,JP,1461.2337804071335,Sushi Bars,Tokyo Tower,4,30,4.5,74
454,JP,2251.6449986260386,Sushi Bars,Tokyo Tower,2,40,4.5,192
455,JP,2397.8421567110036,Ramen,Tokyo Tower,1,43,4.5,134
456,JP,1803.8097785625403,Sushi Bars,Tokyo Tower,4,32,4.5,74
457,JP,1161.4936583413116,Izakaya,Tokyo Tower,2,17,4.5,57
458,JP,1428.2783152183154,American (Traditional),Tokyo Tower,2,29,4.0,88
459,JP,1411.5212337638668,Tonkatsu,Tokyo Tower,2,27,4.5,34
460,JP,2020.7573622708524,Sushi Bars,Tokyo Tower,4,36,5.0,42
461,JP,1405.3323471880433,Ramen,Tokyo Tower,1,25,4.5,42
462,JP,3129.6763989540636,Ramen,Tokyo Tower,1,50,4.5,171
463,JP,3051.3428156253967,Vegan,Tokyo Tower,1,49,4.5,111
464,JP,2005.943871172973,Steakhouses,Tokyo Tower,4,35,4.5,64
465,JP,1333.3213236713598,Steakhouses,Tokyo Tower,2,23,4.5,28
466,JP,948.0609029743875,Ramen,Tokyo Tower,1,7,4.5,28
467,JP,1129.2970689213826,Pizza,Tokyo Tower,2,13,4.0,45
468,JP,713.4702118552489,Ramen,Tokyo Tower,1,4,4.5,27
469,JP,2617.596855781288,Cafes,Tokyo Tower,1,47,5.0,56
470,JP,1168.8090881806324,Desserts,Tokyo Tower,1,18,4.0,40
471,JP,2267.1052132349637,Sushi Bars,Tokyo Tower,2,42,5.0,40
472,JP,1096.805600093485,Udon,Tokyo Tower,1,12,4.0,44
473,JP,1030.4373661911256,Bars,Tokyo Tower,3,10,4.5,25
474,JP,1830.982730135408,Sushi Bars,Tokyo Tower,2,33,4.5,55
475,JP,1284.0789336420014,Ramen,Tokyo Tower,1,21,4.5,35
476,JP,2416.2522492022426,Sushi Bars,Tokyo Tower,2,45,4.5,92
477,JP,2140.8177316483116,Ramen,Tokyo Tower,1,38,5.0,35
478,JP,1044.4876506872358,Western Style Japanese Food,Tokyo Tower,2,11,5.0,19
479,JP,1344.6090992249685,Burgers,Tokyo Tower,1,24,4.5,37
480,JP,1211.7178152884617,Pubs,Tokyo Tower,2,20,4.5,22
481,JP,2557.6032737198634,Asian Fusion,Tokyo Tower,4,46,4.5,41
482,JP,1027.6519171308091,Desserts,Tokyo Tower,2,9,4.0,28
483,JP,1020.9390468291074,Burgers,Tokyo Tower,1,8,4.5,24
484,JP,1617.378350448916,Kaiseki,Tokyo Tower,4,31,4.5,27
485,JP,1137.5454978263524,Pizza,Tokyo Tower,2,14,4.5,17
486,JP,1320.8938881070414,Ramen,Tokyo Tower,1,22,4.5,31
487,JP,1156.4629041047542,Soba,Tokyo Tower,2,16,4.0,27
488,JP,361.0583119925214,Bakeries,Tokyo Tower,2,3,4.0,27
489,JP,2188.443838725302,Izakaya,Tokyo Tower,3,39,4.0,76
490,JP,1415.4083099637596,Ramen,Tokyo Tower,1,28,4.5,25
491,JP,2403.776531092921,Sushi Bars,Tokyo Tower,4,44,4.0,76
492,JP,1874.0318170674143,Sushi Bars,Tokyo Tower,4,34,4.5,29
493,JP,936.9535494958516,Coffee & Tea,Tokyo Tower,1,6,4.5,24
494,JP,1200.3063539951709,Italian,Tokyo Tower,2,19,4.5,22
495,JP,1154.1605627059946,Beer Bar,Tokyo Tower,2,15,4.0,30
496,JP,2123.006614211273,Tonkatsu,Tokyo Tower,3,37,4.5,39
497,JP,1411.3424632170259,Soba,Tokyo Tower,2,26,5.0,14
498,JP,867.4414850134575,Sushi Bars,Tokyo Tower,3,5,5.0,13
499,JP,2764.9635668431492,Japanese Curry,Tokyo Tower,1,48,5.0,40
500,GB,1136.8482586552047,Indian,London Eye,2,17,4.5,1153
501,GB,4.824450084509729,Local Flavor,London Eye,n/a,1,4.0,876
502,GB,450.0782543963454,Landmarks & Historical Buildings,London Eye,n/a,2,4.5,403
503,GB,701.4598501902342,Churches,London Eye,n/a,6,4.5,296
504,GB,578.0713267610907,Wine Bars,London Eye,2,4,4.5,371
505,GB,1357.0880497623587,Coffee & Tea,London Eye,1,27,4.5,306
506,GB,1208.4472589465038,British,London Eye,3,20,4.5,286
507,GB,688.4415791762265,Landmarks & Historical Buildings,London Eye,n/a,5,4.5,166
508,GB,540.362963904867,Landmarks & Historical Buildings,London Eye,n/a,3,4.5,158
509,GB,1070.4112099002593,Parks,London Eye,n/a,15,4.5,165
510,GB,1326.6552926672402,Coffee & Tea,London Eye,2,24,4.5,272
511,GB,1371.3220583899968,Indian,London Eye,2,29,4.0,411
512,GB,1560.7091163650034,Cafes,London Eye,3,38,4.0,428
513,GB,1580.0654136731303,Dim Sum,London Eye,3,40,4.0,441
514,GB,1453.3908347704303,Burgers,London Eye,2,33,4.5,238
515,GB,1630.9403119974957,Steakhouses,London Eye,2,44,4.5,288
516,GB,1763.0308675102133,Indian,London Eye,2,47,4.5,289
517,GB,892.5204081659275,Steakhouses,London Eye,2,12,4.5,114
518,GB,1487.7881472529712,Pubs,London Eye,2,35,4.0,295
519,GB,1324.4702621825697,Pizza,London Eye,2,23,4.5,178
520,GB,1428.2123965762762,Seafood,London Eye,2,31,4.0,252
521,GB,1343.2192450900775,British,London Eye,2,25,4.5,200
522,GB,1604.9234481957703,Mediterranean,London Eye,3,43,4.5,232
523,GB,1084.8307907410347,Chinese,London Eye,1,16,4.0,259
524,GB,789.5780552438263,Landmarks & Historical Buildings,London Eye,n/a,7,4.0,190
525,GB,1142.9098018601937,Japanese,London Eye,2,18,4.0,297
526,GB,832.2803030817341,Pubs,London Eye,1,9,4.5,121
527,GB,1851.9575626892658,French,London Eye,3,49,4.0,528
528,GB,845.7574287485703,Mexican,London Eye,2,10,4.0,263
529,GB,1188.536887514778,Coffee & Tea,London Eye,2,19,4.5,130
530,GB,1808.2196143515323,Landmarks & Historical Buildings,London Eye,n/a,48,4.5,264
531,GB,1398.5832621787629,British,London Eye,2,30,4.0,220
532,GB,1675.587624686281,Coffee & Tea,London Eye,2,46,4.0,420
533,GB,1486.0999980649933,Mexican,London Eye,2,34,4.0,293
534,GB,1959.1554006178187,Coffee & Tea,London Eye,2,50,4.5,276
535,GB,1589.2478473827282,Vegan,London Eye,2,41,4.0,256
536,GB,1542.438347370833,Thai,London Eye,2,36,4.0,354
537,GB,1237.4419607459479,Belgian,London Eye,2,21,4.0,309
538,GB,1431.8908126086403,Japanese,London Eye,2,32,3.5,329
539,GB,1652.6749098512923,British,London Eye,2,45,4.0,193
540,GB,801.3713076126618,Spanish,London Eye,3,8,4.5,56
541,GB,1248.0873520071555,French,London Eye,4,22,4.0,138
542,GB,872.2480778746279,British,London Eye,3,11,4.0,170
543,GB,1351.5445129990674,Seafood,London Eye,3,26,4.5,113
544,GB,1558.4215013967957,Italian,London Eye,2,37,4.0,285
545,GB,1358.1935314736065,Indian,London Eye,3,28,4.5,129
546,GB,1563.503371414947,Landmarks & Historical Buildings,London Eye,n/a,39,4.0,277
547,GB,993.1359146529708,French,London Eye,3,14,4.5,104
548,GB,949.7194899662796,British,London Eye,3,13,4.0,171
549,GB,1600.2102610234176,French,London Eye,2,42,4.5,168
550,IT,791.7082052827861,Pizza,St. Peter's Basilica,2,16,4.5,385
551,IT,223.68144485073825,Landmarks & Historical Buildings,St. Peter's Basilica,n/a,1,5.0,111
552,IT,341.39284273699457,Pizza,St. Peter's Basilica,1,3,5.0,134
553,IT,1432.9245612023096,Ice Cream & Frozen Yogurt,St. Peter's Basilica,1,26,4.5,387
554,IT,1937.402467691898,Churches,St. Peter's Basilica,n/a,45,4.5,355
555,IT,1397.9491057539506,Italian,St. Peter's Basilica,2,24,4.0,441
556,IT,436.52648817565887,Pasta Shops,St. Peter's Basilica,1,5,4.5,108
557,IT,727.637104247535,Roman,St. Peter's Basilica,2,15,4.0,143
558,IT,690.4439445216677,Wine Bars,St. Peter's Basilica,1,13,4.5,80
559,IT,1966.8086403483792,Coffee & Tea,St. Peter's Basilica,1,47,4.5,234
560,IT,523.2030375541397,Sandwiches,St. Peter's Basilica,1,7,4.5,85
561,IT,1623.0630600672976,Landmarks & Historical Buildings,St. Peter's Basilica,n/a,32,4.5,198
562,IT,1789.3445538158892,Italian,St. Peter's Basilica,2,37,4.5,239
563,IT,1695.8317022009721,Pizza,St. Peter's Basilica,2,34,4.5,285
564,IT,1617.9558378939312,Roman,St. Peter's Basilica,2,31,4.0,320
565,IT,1448.087311861683,Sandwiches,St. Peter's Basilica,1,27,4.5,120
566,IT,1814.4480620421234,Bars,St. Peter's Basilica,1,40,4.0,287
567,IT,1521.9388471299055,Italian,St. Peter's Basilica,2,29,4.5,213
568,IT,1259.9717754875114,Italian,St. Peter's Basilica,2,22,4.5,79
569,IT,2307.774581532167,Wine Bars,St. Peter's Basilica,2,49,5.0,90
570,IT,1035.595106303427,Museums,St. Peter's Basilica,n/a,20,4.5,103
571,IT,640.1691170896792,Italian,St. Peter's Basilica,1,12,5.0,40
572,IT,1760.6080522301243,Salumerie,St. Peter's Basilica,2,36,4.5,95
573,IT,708.3020726826858,Italian,St. Peter's Basilica,2,14,4.0,73
574,IT,1896.9782742123507,Salumerie,St. Peter's Basilica,2,42,4.0,203
575,IT,1623.5942255052912,Bakeries,St. Peter's Basilica,1,33,4.5,134
576,IT,1794.0361165434929,Italian,St. Peter's Basilica,2,38,4.5,121
577,IT,562.1139616317279,Breweries,St. Peter's Basilica,2,8,4.5,37
578,IT,1949.0970362860485,Breweries,St. Peter's Basilica,2,46,4.0,194
579,IT,1400.2316041818603,Wine Bars,St. Peter's Basilica,2,25,4.5,81
580,IT,2512.340977722167,Roman,St. Peter's Basilica,2,50,4.5,181
581,IT,638.3861285951456,Juice Bars & Smoothies,St. Peter's Basilica,1,11,4.5,39
582,IT,591.1001999169696,Pizza,St. Peter's Basilica,2,9,4.0,65
583,IT,1697.5850723983915,Pizza,St. Peter's Basilica,2,35,4.0,155
584,IT,610.7192428997524,Italian,St. Peter's Basilica,2,10,4.5,45
585,IT,335.3315328703623,Roman,St. Peter's Basilica,2,2,4.5,38
586,IT,1902.8116427375787,Italian,St. Peter's Basilica,2,43,4.5,118
587,IT,1870.0438705453355,Italian,St. Peter's Basilica,2,41,4.0,161
588,IT,1803.5759069438316,Italian,St. Peter's Basilica,2,39,4.5,126
589,IT,387.36304426510634,Pizza,St. Peter's Basilica,2,4,4.5,48
590,IT,2205.1503184148673,Italian,St. Peter's Basilica,2,48,4.0,181
591,IT,1234.3487213979313,Italian,St. Peter's Basilica,2,21,4.5,69
592,IT,1583.5034326717055,Italian,St. Peter's Basilica,2,30,4.0,167
593,IT,1362.3806106408465,Pizza,St. Peter's Basilica,2,23,4.5,106
594,IT,863.5892716612905,Italian,St. Peter's Basilica,2,18,4.0,50
595,IT,900.3195917637024,Breakfast & Brunch,St. Peter's Basilica,2,19,4.5,38
596,IT,488.9227021361004,Italian,St. Peter's Basilica,2,6,4.0,48
597,IT,1491.705986658867,Roman,St. Peter's Basilica,2,28,4.5,56
598,IT,858.137836445454,Italian,St. Peter's Basilica,2,17,4.5,29
599,IT,1934.4287403598237,Roman,St. Peter's Basilica,3,44,4.0,125
600,ES,3.882276146142228,Landmarks & Historical Buildings,Sagrada Familia,n/a,1,4.5,859
601,ES,1679.8088740063715,Tapas Bars,Sagrada Familia,2,27,4.0,878
602,ES,1269.949702798346,Tapas Bars,Sagrada Familia,2,15,4.5,315
603,ES,122.76496037087512,Seafood,Sagrada Familia,2,2,4.5,146
604,ES,1553.4824106254212,Landmarks & Historical Buildings,Sagrada Familia,n/a,25,4.5,258
605,ES,1761.6409336350162,Tapas Bars,Sagrada Familia,2,29,4.0,748
606,ES,2178.748579320912,Parks,Sagrada Familia,n/a,36,4.5,667
607,ES,190.72973571360544,Cafeteria,Sagrada Familia,2,5,5.0,44
608,ES,2012.266250137688,Breakfast & Brunch,Sagrada Familia,2,32,4.5,602
609,ES,1673.2506624255132,Tapas/Small Plates,Sagrada Familia,2,26,4.5,126
610,ES,2736.233980237019,Argentine,Sagrada Familia,1,46,4.5,422
611,ES,1393.6593494312483,Museums,Sagrada Familia,n/a,18,4.5,198
612,ES,2128.3952979818364,Vegetarian,Sagrada Familia,2,35,4.5,315
613,ES,2826.490159435108,Spanish,Sagrada Familia,2,47,4.5,417
614,ES,1415.4982532367947,Burgers,Sagrada Familia,1,19,4.0,204
615,ES,169.89570631650682,Mexican,Sagrada Familia,2,3,4.0,93
616,ES,1469.7495108050962,Tapas Bars,Sagrada Familia,1,20,5.0,96
617,ES,2211.1844647983276,Tapas Bars,Sagrada Familia,2,37,4.5,279
618,ES,693.213214668299,Breakfast & Brunch,Sagrada Familia,2,8,4.0,118
619,ES,1060.2951563652632,Pizza,Sagrada Familia,2,12,4.5,75
620,ES,1525.3184897721012,Tapas Bars,Sagrada Familia,2,24,3.5,356
621,ES,814.1988618789001,Italian,Sagrada Familia,2,10,4.5,73
622,ES,895.2849829404297,Soup,Sagrada Familia,2,11,4.5,103
623,ES,748.8280634692593,Argentine,Sagrada Familia,2,9,4.5,66
624,ES,2542.5051261860085,Tapas/Small Plates,Sagrada Familia,1,42,4.5,316
625,ES,3381.074619031228,Tapas Bars,Sagrada Familia,2,50,4.5,353
626,ES,2834.5741316051844,Mediterranean,Sagrada Familia,2,48,4.5,312
627,ES,1479.2379381455942,Basque,Sagrada Familia,1,21,4.5,77
628,ES,1373.0824481866082,Cocktail Bars,Sagrada Familia,2,17,4.5,75
629,ES,1299.7059840804554,Wine Bars,Sagrada Familia,3,16,4.0,116
630,ES,206.36656055402992,Mexican,Sagrada Familia,2,6,4.0,77
631,ES,2218.4232655537094,Tapas Bars,Sagrada Familia,2,38,4.5,202
632,ES,2523.645447797356,American (Traditional),Sagrada Familia,2,41,4.5,310
633,ES,1203.2664820030786,Vegetarian,Sagrada Familia,1,13,4.5,68
634,ES,246.87690611873504,Tapas Bars,Sagrada Familia,1,7,4.5,74
635,ES,1720.1638369522211,Tapas Bars,Sagrada Familia,2,28,4.5,143
636,ES,1917.0324634342562,Churros,Sagrada Familia,1,31,5.0,77
637,ES,1502.9154996331556,Spanish,Sagrada Familia,4,22,5.0,46
638,ES,1238.5707995123475,Spanish,Sagrada Familia,2,14,4.5,91
639,ES,2723.6598458409467,Tapas/Small Plates,Sagrada Familia,3,45,4.5,234
640,ES,2102.8999684679325,Spanish,Sagrada Familia,2,34,4.5,187
641,ES,2632.1436447889937,Tapas Bars,Sagrada Familia,2,43,4.5,269
642,ES,2094.640693571224,Cafeteria,Sagrada Familia,2,33,5.0,66
643,ES,2987.2564748820605,Catalan,Sagrada Familia,2,49,4.5,233
644,ES,1525.1796291649523,Seafood,Sagrada Familia,2,23,4.0,183
645,ES,188.52060395983568,Mediterranean,Sagrada Familia,2,4,4.0,65
646,ES,2439.2605264659687,Tapas Bars,Sagrada Familia,2,40,4.5,147
647,ES,2396.405443525435,Spanish,Sagrada Familia,2,39,4.5,160
648,ES,1817.0364939854537,Mexican,Sagrada Familia,1,30,4.5,158
649,ES,2654.3982549276657,Tapas Bars,Sagrada Familia,2,44,4.5,143
650,US,205.78186456081747,American (Traditional),Little Mermaid,2,4,4.0,520
651,US,222.25034252931334,Dinner Theater,Little Mermaid,2,5,4.0,534
652,US,63.02493200399934,American (Traditional),Little Mermaid,3,1,3.5,428
653,US,1816.0118408840885,Steakhouses,Little Mermaid,3,35,4.0,503
654,US,1147.4062670977748,Seafood,Little Mermaid,3,14,4.0,304
655,US,1647.4205709250225,Italian,Little Mermaid,2,29,4.0,601
656,US,1458.543516698761,Bakeries,Little Mermaid,1,18,4.0,304
657,US,1709.8739916181685,British,Little Mermaid,2,33,4.0,385
658,US,2075.0099418725413,Mexican,Little Mermaid,2,41,4.5,224
659,US,1802.8272567477045,German,Little Mermaid,3,34,4.0,489
660,US,378.18259444436467,Italian,Little Mermaid,2,10,3.5,334
661,US,1689.1955611505318,British,Little Mermaid,2,30,4.5,169
662,US,1499.0463500165417,French,Little Mermaid,3,23,3.5,471
663,US,2709.177987103127,Steakhouses,Little Mermaid,4,46,4.5,227
664,US,1076.179099900592,Steakhouses,Little Mermaid,4,13,4.0,215
665,US,1576.3338188882735,American (Traditional),Little Mermaid,2,27,4.0,210
666,US,1268.0379429839763,American (New),Little Mermaid,3,16,3.5,334
667,US,1500.356047889469,Japanese,Little Mermaid,3,24,4.0,331
668,US,2798.590403056409,Asian Fusion,Little Mermaid,2,48,4.0,634
669,US,1593.2425477197912,Seafood,Little Mermaid,3,28,4.0,231
670,US,1430.2416546166498,Moroccan,Little Mermaid,2,17,3.5,303
671,US,1527.3154752149624,Steakhouses,Little Mermaid,3,26,4.0,196
672,US,277.583200703662,Lounges,Little Mermaid,2,7,4.5,42
673,US,1498.732134340202,Japanese,Little Mermaid,2,22,3.5,222
674,US,4024.2469000200003,Breakfast & Brunch,Little Mermaid,2,50,4.5,372
675,US,2004.799372664764,Mexican,Little Mermaid,2,39,4.0,235
676,US,1485.668988953274,French,Little Mermaid,3,20,4.0,121
677,US,1197.8907932203058,Italian,Little Mermaid,2,15,3.5,208
678,US,2223.277871149674,American (New),Little Mermaid,3,43,3.5,439
679,US,313.8230648538473,American (Traditional),Little Mermaid,3,9,3.5,172
680,US,2001.6586019451915,American (Traditional),Little Mermaid,3,38,4.0,173
681,US,1497.009073589203,Moroccan,Little Mermaid,2,21,4.0,153
682,US,2653.6407323465437,Italian,Little Mermaid,3,45,4.0,173
683,US,1696.520801858008,Italian,Little Mermaid,3,31,3.5,219
684,US,1475.3642324115744,French,Little Mermaid,1,19,4.5,69
685,US,806.7258554616037,Sushi Bars,Little Mermaid,2,11,3.5,133
686,US,1513.4878581032458,Moroccan,Little Mermaid,2,25,4.0,155
687,US,833.8634199035779,Italian,Little Mermaid,3,12,3.5,195
688,US,2114.855717865939,Mexican,Little Mermaid,2,42,3.5,274
689,US,72.75454900267736,Lounges,Little Mermaid,3,2,4.0,34
690,US,1697.217424574694,Italian,Little Mermaid,2,32,4.0,70
